"","survey","survey_year","survey_name","canonical_name","canonical_operator"
"785","BART",2015,"Muni S Light Rail: Castro Shuttle - Metro","S Castro Shuttle","SF Muni"
"786","BART",2015,"AC Transit Route 657 Coliseum BART to Oakland Technical High School","657 Coliseum BART to Oakland Technical High School","AC Transit"
"787","BART",2015,"County Connection Route 92X ACE Express","92X ACE Express","County Connection"
"788","BART",2015,"Fairfield and Suisun Transit (FAST) Route 5 Suisun City West","5 Suisun City West","FAST"
"789","BART",2015,"VTA Route 120 FREMONT BART - LOCKHEED MARTIN","120 FREMONT BART - LOCKHEED MARTIN","VTA"
"790","BART",2015,"VTA Route 81 SAN JOSE STATE - CUPERTINO SQUARE","81 SAN JOSE STATE - CUPERTINO SQUARE","VTA"
"791","BART",2015,"VINE Route 21 Napa Solano Express","21 Napa Solano Express","Napa Vine"
"792","BART",2015,"SamTrans Route 118  Crespi Park & Ride Colma BART","118 Crespi Park & Ride Colma BART","SamTrans"
"793","BART",2015,"Missing - Dummy Record","Missing - Dummy Record","Missing"
"794","BART",2015,"VTA Route 71 EASTRIDGE- GREAT MALL/MAIN","71 EASTRIDGE- GREAT MALL/MAIN","VTA"
"795","BART",2015,"VTA 901 Light Rail:  ALUM ROCK-SANTA TERESA VIA BAYPOINT","901 Light Rail","VTA"
"796","BART",2015,"Wheels (LAVTA) Route 54 Hacienda"," 54 Hacienda","LAVTA"
"797","BART",2015,"Wheels (LAVTA) Route 53 Stoneridge"," 53 Stoneridge","LAVTA"
"798","BART",2015,"Wheels (LAVTA) Route 1 East Dublin/ Pleasanton"," 1 East Dublin/ Pleasanton","LAVTA"
"799","BART",2015,"Muni Cable Car - Powell/Mason","Powell Mason Cable Car","SF Muni"
"800","BART",2015,"County Connection Route 260 BART Concord/Cal State East Bay","260 BART Concord/Cal State East Bay","County Connection"
"801","BART",2015,"Bishop Ranch Shuttle (Walnut Creek)","Bishop Ranch Shuttle (Walnut Creek)","Bishop Ranch"
"802","BART",2015,"County Connection Route 310 BART Concord-Clayton Rd/Kirker Pass Rd","310 BART Concord-Clayton Rd/Kirker Pass Rd","County Connection"
"803","BART",2015,"County Connection Route 316 Martinez AMTRAK/BART Pleasant Hill","316 Martinez AMTRAK/BART Pleasant Hill","County Connection"
"804","BART",2015,"County Connection Route 321 Walnut Creek BART/San Ramon","321 Walnut Creek BART/San Ramon","County Connection"
"805","BART",2015,"Golden Gate Transit Route 72 Santa Rosa - Rohnert Park - San Francisco","72 Santa Rosa - Rohnert Park - San Francisco","Golden Gate Transit"
"806","BART",2015,"Golden Gate Transit Route 24 Manor - Fairfax - San Francisco","24 Manor - Fairfax - San Francisco","Golden Gate Transit"
"807","BART",2015,"Muni Route NX Judah Express BUS - Peak direction only","NX Judah Express BUS   Peak direction only","SF Muni"
"808","BART",2015,"North Burlingame shuttle","North Burlingame shuttle","Caltrain"
"809","BART",2015,"Fairmont Hospital / Juvenile Justice Shuttle (Bay Fair)","Fairmont Hospital / Juvenile Justice Shuttle (Bay Fair)","Fairmont Hospital"
"810","BART",2015,"Muni Route 83X Mid-Market Express","83X Mid Market Express","SF Muni"
"811","BART",2015,"County Connection Route 311 BART Concord/BART PH/BART WC","311 BART Concord/BART PH/BART WC","County Connection"
"812","BART",2015,"Wheels (LAVTA) Route 70XV Stoneridge - Pleasant Hill Express"," 70XV Stoneridge - Pleasant Hill Express","LAVTA"
"813","BART",2015,"Yahoo Shuttle (Fremont, Glen Park, MacArthur)","Yahoo Shuttle (Fremont, Glen Park, MacArthur)","Yahoo"
"814","BART",2015,"County Connection Route 320 DVC/BART Concord","320 DVC/BART Concord","County Connection"
"815","BART",2015,"SamTrans Route 398","398","SamTrans"
"816","BART",2015,"County Connection Route 93X Kirker Pass Express","93X Kirker Pass Express","County Connection"
"817","BART",2015,"AC Transit Route O Park Ave. & Encinal Ave. Alameda","O Park Ave. & Encinal Ave. Alameda","AC Transit"
"818","BART",2015,"Foster City-North Shuttle (Millbrae/Caltrain)","Foster City-North Shuttle (Millbrae/Caltrain)","Caltrain"
"819","BART",2015,"SamTrans Route 28 Serramonte Center - South San Francisco School","28 Serramonte Center - South San Francisco School","SamTrans"
"820","BART",2015,"Wheels (LAVTA) Route 3 West Dublin/ Pleasanton"," 3 West Dublin/ Pleasanton","LAVTA"
"821","BART",2015,"AC Transit Route E Caldecott Ln. Oakland","E Caldecott Ln. Oakland","AC Transit"
"822","BART",2015,"SamTrans Route 49  Terra Nova School - Airport/San Bruno","49 Terra Nova School - Airport/San Bruno","SamTrans"
"823","BART",2015,"Bayhill Shuttle (San Bruno)","Bayhill Shuttle (San Bruno)","Caltrain"
"824","BART",2015,"Muni Route 31BX Balboa B Express","31BX Balboa B Express","SF Muni"
"825","BART",2015,"Fairfield and Suisun Transit (FAST) Route 40 Vacaville - Walnut Creek BART","40 Vacaville - Walnut Creek BART","FAST"
"826","BART",2015,"Wheels (LAVTA) Route R Stoneridge - East Avenue"," R Stoneridge - East Avenue","LAVTA"
"827","BART",2015,"AC Transit Route 851 All Nighter. Downtown Berkeley to Fruitvale BART","851 All Nighter. Downtown Berkeley to Fruitvale BART","AC Transit"
"828","BART",2015,"County Connection Route 91X Concord Commuter Express","91X Concord Commuter Express","County Connection"
"829","BART",2015,"AC Transit Route U Fremont BART to Stanford University","U Fremont BART to Stanford University","AC Transit"
"830","BART",2015,"Muni Route 82X Levi Plaza Express","82X Levi Plaza Express","SF Muni"
"831","BART",2015,"Estuary Crossing - College of Alameda Shuttle (Lake Merritt)","Estuary Crossing - College of Alameda Shuttle (Lake Merritt)","City of Alameda"
"832","BART",2015,"Wheels (LAVTA) Route 9 Hacienda Business Park"," 9 Hacienda Business Park","LAVTA"
"833","BART",2015,"Wheels (LAVTA) Route 2 Dublin Ranch"," 2 Dublin Ranch","LAVTA"
"834","BART",2015,"AC Transit Route 805 All Nighter. Downtown Oakland to Oakland Airport","805 All Nighter. Downtown Oakland to Oakland Airport","AC Transit"
"835","BART",2015,"VTA 902 Light Rail:  MOUNTAIN VIEW - WINCHESTER","902 Light Rail","VTA"
"836","BART",2015,"VTA Route 51 VALLCO - MOFFETT FLD/AMES CTR","51 VALLCO - MOFFETT FLD/AMES CTR","VTA"
"837","BART",2015,"SamTrans Route 251  Bridgepoint  Hillsdale Shopping Center","251 Bridgepoint Hillsdale Shopping Center","SamTrans"
"838","BART",2015,"SamTrans Route 260  Carlmont Village San Carlos Caltrain","260 Carlmont Village San Carlos Caltrain","SamTrans"
"839","BART",2015,"VTA Route 66 STA TERESA HOSP. - MILPITAS/DIXON","66 STA TERESA HOSP. - MILPITAS/DIXON","VTA"
"840","BART",2015,"VTA Route 23 ALUM ROCK TRANSIT CTR - DE ANZA COL","23 ALUM ROCK TRANSIT CTR - DE ANZA COL","VTA"
"841","BART",2015,"Santa Cruz Metro Route 17","17","Santa Cruz Metro"
"842","BART",2015,"VTA Route 32 STA CLARA CTRN -SN ANTONIO SHOP CTR","32 STA CLARA CTRN -SN ANTONIO SHOP CTR","VTA"
"843","BART",2015,"VTA Route 89 CALIFORNIA AVE CTRN-VETS HOSPITAL","89 CALIFORNIA AVE CTRN-VETS HOSPITAL","VTA"
"844","BART",2015,"VTA Route 72 SANTA TERESA - DOWNTOWN SAN JOSE","72 SANTA TERESA - DOWNTOWN SAN JOSE","VTA"
"845","BART",2015,"VTA Route 22 EASTRIDGE - PALO ALTO/MENLO PARK","22 EASTRIDGE - PALO ALTO/MENLO PARK","VTA"
"846","BART",2015,"SolTrans Route 4 Tuolumne St / Vallejo Transit Center","4 Tuolumne St / Vallejo Transit Center","SolTrans"
"847","BART",2015,"Muni Route 18 46th Avenue","18 46th Avenue","SF Muni"
"848","BART",2015,"WestCAT Route 12 Local - Hercules Trees and Flowers: Loop","12 Local - Hercules Trees and Flowers: Loop","WestCAT"
"849","BART",2015,"VTA Route 40 LA AVENIDA - SN ANTONIO SHOP CTR","40 LA AVENIDA - SN ANTONIO SHOP CTR","VTA"
"850","BART",2015,"VTA Route 82 WESTGATE - 21ST & MISSION","82 WESTGATE - 21ST & MISSION","VTA"
"851","BART",2015,"SamTrans Route 281  Stanford Shopping Center  Palo Alto Caltrain East Palo Alto","281 Stanford Shopping Center Palo Alto Caltrain East Palo Alto","SamTrans"
"852","BART",2015,"Fairfield and Suisun Transit (FAST) Route 20 Fairfield - Vacaville","20 Fairfield - Vacaville","FAST"
"853","BART",2015,"Monterey-Salinas Transit Route 55","55","Monterey-Salinas Transit"
"854","BART",2015,"Santa Rosa CityBus Route 5 Santa Rosa Avenue","5 Santa Rosa Avenue","Santa Rosa City"
"855","BART",2015,"SamTrans Route 17 Moss Beach (Seton Medical Center Coastside)  Half Moon Bay","17 Moss Beach (Seton Medical Center Coastside) Half Moon Bay","SamTrans"
"856","BART",2015,"SamTrans Route 256","256","SamTrans"
"857","BART",2015,"VTA Route 62 GOOD SAM HOSP - SIERA & PIEDMONT","62 GOOD SAM HOSP - SIERA & PIEDMONT","VTA"
"858","BART",2015,"VTA Route 323","323","VTA"
"859","BART",2015,"Mariners Island shuttle","Mariners Island shuttle","Caltrain"
"860","BART",2015,"VTA Route 902","902 Light Rail","VTA"
"861","BART",2015,"Santa Rosa City Bus Route 8","8","Santa Rosa City"
"862","BART",2015,"SamTrans FLX","FLX","SamTrans"
"863","BART",2015,"Golden Gate Transit Route 61","61","Golden Gate Transit"
"864","BART",2015,"Rio Vista Delta Breeze Route 50 State Route 12 Express","50 State Route 12 Express","Rio Vista Delta"
"865","Caltrain",2014,"Caltrain- Shuttles Stanford Marguerite","Caltrain- Shuttles Stanford Marguerite","Caltrain"
"866","Caltrain",2014,"Muni Route 10 Townsend","10 Townsend","SF Muni"
"867","Caltrain",2014,"Muni Route 47 Van Ness","47 Van Ness","SF Muni"
"868","Caltrain",2014,"Santa Clara VTA 901 Light Rail: ALUM ROCK-SANTA TERESA VIA BAYPOINT","901 Light Rail","VTA"
"869","Caltrain",2014,"Muni Route 38 Geary","38 Geary","SF Muni"
"870","Caltrain",2014,"Stanford Marguerite Line X Palo Alto Transit Center, Stanford Shopping Center","Stanford Marguerite Line X Palo Alto Transit Center, Stanford Shopping Center","Stanford"
"871","Caltrain",2014,"VTA Route 57 WEST VALLEY COLL - GREAT AMERICA","57 WEST VALLEY COLL - GREAT AMERICA","VTA"
"872","Caltrain",2014,"Stanford Marguerite Line Y Palo Alto Transit Center, Stanford Medical Center","Stanford Marguerite Line Y Palo Alto Transit Center, Stanford Medical Center","Stanford"
"873","Caltrain",2014,"VTA Route 10 METRO/AIRPORT - CTRN","10 METRO/AIRPORT - CTRN","VTA"
"874","Caltrain",2014,"Muni N Light Rail: Judah - Metro","N Judah","SF Muni"
"875","Caltrain",2014,"Muni Route 5 Fulton","5 Fulton","SF Muni"
"876","Caltrain",2014,"Muni Route 30 Stockton","30 Stockton","SF Muni"
"877","Caltrain",2014,"BART RICH/MILL Richmond to Millbrae","BART RICH/MILL Richmond to Millbrae","BART"
"878","Caltrain",2014,"VTA Route 32 STA CLARA CTRN -SN ANTONIO SHOP CTR","32 STA CLARA CTRN -SN ANTONIO SHOP CTR","VTA"
"879","Caltrain",2014,"VTA Route 64 ALMADEN LRT - MCKEE & WHITE","64 ALMADEN LRT - MCKEE & WHITE","VTA"
"880","Caltrain",2014,"Santa Clara VTA 902 Light Rail: MOUNTAIN VIEW - WINCHESTER","902 Light Rail","VTA"
"881","Caltrain",2014,"VTA Route 52 DNTN MTN VIEW - FOOTHILL COLLEGE","52 DNTN MTN VIEW - FOOTHILL COLLEGE","VTA"
"882","Caltrain",2014,"Muni KT Light Rail: Ingleside/Third Street - Metro","KT Ingleside Third Street","SF Muni"
"883","Caltrain",2014,"Muni Route 38L Geary Limited","38L Geary Limited","SF Muni"
"884","Caltrain",2014,"Muni Route 14L Mission Limited","14L Mission Limited","SF Muni"
"885","Caltrain",2014,"VTA Route 22 EASTRIDGE - PALO ALTO/MENLO PARK","22 EASTRIDGE - PALO ALTO/MENLO PARK","VTA"
"886","Caltrain",2014,"Caltrain- Shuttles North Foster City","Caltrain- Shuttles North Foster City","Caltrain"
"887","Caltrain",2014,"ACE (Shuttles) DASH Downtown Area Shuttle","ACE (Shuttles) DASH Downtown Area Shuttle","ACE"
"888","Caltrain",2014,"SamTrans Route 141 Downtown San Bruno San Bruno BART","141 Downtown San Bruno San Bruno BART","SamTrans"
"889","Caltrain",2014,"Muni Route N OWL - Judah - Bus substitution for Metro","N OWL   Judah   Bus substitution for Metro","SF Muni"
"890","Caltrain",2014,"SamTrans Route 131","131","SamTrans"
"891","Caltrain",2014,"Golden Gate Ferry LF Larkspur","LF Larkspur","Golden Gate Ferry"
"892","Caltrain",2014,"VTA Route 65 KOOSER & MERIDIAN - DOWNTOWN S.J.","65 KOOSER & MERIDIAN - DOWNTOWN S.J.","VTA"
"893","Caltrain",2014,"Muni Route 28 19th Avenue","28 19th Avenue","SF Muni"
"894","Caltrain",2014,"Muni Route 45 Union/Stockton","45 Union Stockton","SF Muni"
"895","Caltrain",2014,"Caltrain- Shuttles Utah-Grand","Caltrain- Shuttles Utah-Grand","Caltrain"
"896","Caltrain",2014,"Muni M Light Rail: Ocean View - Metro","M Ocean View","SF Muni"
"897","Caltrain",2014,"SamTrans Route 275 Woodside/Fernside – Redwood City Transit Center","275 Woodside/Fernside - Redwood City Transit Center","SamTrans"
"898","Caltrain",2014,"Santa Cruz Metro","Unknown","Santa Cruz Metro"
"899","Caltrain",2014,"SamTrans Route 250 Downtown San Mateo College of San Mateo","250 Downtown San Mateo College of San Mateo","SamTrans"
"900","Caltrain",2014,"VTA Route 54 DE ANZA COLL. - LOCKHEED","54 DE ANZA COLL. - LOCKHEED","VTA"
"901","Caltrain",2014,"Muni Route T OWL - Third Street - Bus substitution for Metro","T OWL   Third Street   Bus substitution for Metro","SF Muni"
"902","Caltrain",2014,"Muni Route K OWL - Ingleside - Bus substitution for Metro","K OWL   Ingleside   Bus substitution for Metro","SF Muni"
"903","Caltrain",2014,"VTA Route 49 LOS GATOS - WINCHESTER LRT","49 LOS GATOS - WINCHESTER LRT","VTA"
"904","Caltrain",2014,"Stanford Marguerite Line V Stanford Hospital, California Ave Caltrain Station","Stanford Marguerite Line V Stanford Hospital, California Ave Caltrain Station","Stanford"
"905","Caltrain",2014,"VTA Route 68 GILROY - SAN JOSE DIRIDON","68 GILROY - SAN JOSE DIRIDON","VTA"
"906","Caltrain",2014,"SCMTD Highway 17","17","Santa Cruz Metro"
"907","Caltrain",2014,"Caltrain- Shuttles Duane Ave.","Caltrain- Shuttles Duane Ave.","Caltrain"
"908","Caltrain",2014,"SamTrans Route 295 Downtown San Mateo Menlo Park","295 Downtown San Mateo Menlo Park","SamTrans"
"909","Caltrain",2014,"Muni Route 8X Bayshore Express","8X Bayshore Express","SF Muni"
"910","Caltrain",2014,"SamTrans Route 292 Hillsdale Shopping Center SF International Airport San Francisco","292 Hillsdale Shopping Center SF International Airport San Francisco","SamTrans"
"911","Caltrain",2014,"Dumbarton Express Route DB Union City BART to Stanford Oval","DB Union City BART to Stanford Oval","Dumbarton Express"
"912","Caltrain",2014,"SamTrans Route 276 Redwood City Transit Center – Florence/17th","276 Redwood City Transit Center - Florence/17th","SamTrans"
"913","Caltrain",2014,"Caltrain SHUTTLE","Caltrain Shuttle","Caltrain"
"914","Caltrain",2014,"Caltrain- Shuttles DASH (VTA) Downtown San Jose Caltrain","Caltrain- Shuttles DASH (VTA) Downtown San Jose Caltrain","Caltrain"
"915","Caltrain",2014,"BART FREMONT/DALY Fremont To Daly City","BART FREMONT/DALY Fremont To Daly City","BART"
"916","Caltrain",2014,"VTA Route 201 DOWNTOWN AREA SHUTTLE (DASH)","201 DOWNTOWN AREA SHUTTLE (DASH)","VTA"
"917","Caltrain",2014,"SamTrans Route 252 5th/El Camino Real - (loop)","252 5th/El Camino Real - (loop)","SamTrans"
"918","Caltrain",2014,"Stanford Marguerite Line O Palo Alto Escondido Village,Palo Alto Transit Center","Stanford Marguerite Line O Palo Alto Escondido Village,Palo Alto Transit Center","Stanford"
"919","Caltrain",2014,"SamTrans Route ECR Palo Alto - Daly City","ECR Palo Alto - Daly City","SamTrans"
"920","Caltrain",2014,"VTA Route 70 CAPITOL LRT STN - GREAT MALL/MAIN","70 CAPITOL LRT STN - GREAT MALL/MAIN","VTA"
"921","Caltrain",2014,"SamTrans Route 260 Carlmont Village San Carlos Caltrain","260 Carlmont Village San Carlos Caltrain","SamTrans"
"922","Caltrain",2014,"VTA Route 39 VILLAGES - EASTRIDGE","39 VILLAGES - EASTRIDGE","VTA"
"923","Caltrain",2014,"Stanford Marguerite Line P Serving the Palo Alto Transit Center, the Stanford Oval","Stanford Marguerite Line P Serving the Palo Alto Transit Center, the Stanford Oval","Stanford"
"924","Caltrain",2014,"Muni J Light Rail: Church - Metro","J Church","SF Muni"
"925","Caltrain",2014,"AC Transit Route 52 University Village to UC Campus (Berkeley BART).","52 University Village to UC Campus (Berkeley BART).","AC Transit"
"926","Caltrain",2014,"VTA Route 23 ALUM ROCK TRANSIT CTR - DE ANZA COL","23 ALUM ROCK TRANSIT CTR - DE ANZA COL","VTA"
"927","Caltrain",2014,"Stanford Marquerite TECH Palo Alto TECH Center-Stanford Medical Center","Stanford Marquerite TECH Palo Alto TECH Center-Stanford Medical Center","Stanford"
"928","Caltrain",2014,"VTA Route 66 STA TERESA HOSP. - MILPITAS/DIXON","66 STA TERESA HOSP. - MILPITAS/DIXON","VTA"
"929","Caltrain",2014,"VTA Route 35 STANFORD SHOP CTR - DNTN MTN VIEW","35 STANFORD SHOP CTR - DNTN MTN VIEW","VTA"
"930","Caltrain",2014,"VTA Route 63 ALMADEN VALLEY - SAN JOSE STATE","63 ALMADEN VALLEY - SAN JOSE STATE","VTA"
"931","Caltrain",2014,"VTA Route 323 DE ANZA COL - DOWNTOWN SAN JOSE","323 DE ANZA COL - DOWNTOWN SAN JOSE","VTA"
"932","Caltrain",2014,"Muni Route 5L Fulton_Limited","5L Fulton_Limited","SF Muni"
"933","Caltrain",2014,"Muni Route 108 Treasure Island","108 Treasure Island","SF Muni"
"934","Caltrain",2014,"Muni Route 21 Hayes","21 Hayes","SF Muni"
"935","Caltrain",2014,"SamTrans Route 296 Redwood City East Palo Alto","296 Redwood City East Palo Alto","SamTrans"
"936","Caltrain",2014,"Muni Route 83X Mid-Market Express","83X Mid Market Express","SF Muni"
"937","Caltrain",2014,"VTA Route 522 EASTRIDGE - PALO ALTO","522 EASTRIDGE - PALO ALTO","VTA"
"938","Caltrain",2014,"BART MILL/RICH Millbrae to Richmond","BART MILL/RICH Millbrae to Richmond","BART"
"939","Caltrain",2014,"Muni F Light Rail: Market & Wharves - Historic Streetcar","F Market & Wharves","SF Muni"
"940","Caltrain",2014,"BART SFIA/BAY PT San Francisco International Airport to Pittsburg/Bay Point","BART SFIA/BAY PT San Francisco International Airport to Pittsburg/Bay Point","BART"
"941","Caltrain",2014,"Burlingame Burlingame Trolley Shuttle","Burlingame Trolley Shuttle","Burlingame"
"942","Caltrain",2014,"SamTrans  Route 256","256","SamTrans"
"943","Caltrain",2014,"VTA Route 82 WESTGATE - 21ST & MISSION","82 WESTGATE - 21ST & MISSION","VTA"
"944","Caltrain",2014,"Stanford Marguerite MedCtr LOOP - Medical Center Loop Shuttle","Stanford Marguerite MedCtr LOOP - Medical Center Loop Shuttle","Stanford"
"945","Caltrain",2014,"VTA Route 53 WESTGATE - SUNNYVALE CTRN","53 WESTGATE - SUNNYVALE CTRN","VTA"
"946","Caltrain",2014,"AC Transit Route 20 Dimond District Oakland to downtown Oakland","20 Dimond District Oakland to downtown Oakland","AC Transit"
"947","Caltrain",2014,"SamTrans Route 274 Cañada College Redwood City Caltrain Station","274 Cañada College Redwood City Caltrain Station","SamTrans"
"948","Caltrain",2014,"Caltrain- Shuttles Broadway - Millbrae","Caltrain- Shuttles Broadway - Millbrae","Caltrain"
"949","Caltrain",2014,"Muni Route 31 Balboa","31 Balboa","SF Muni"
"950","Caltrain",2014,"Sam Trans 296 Redwood City East Palo Alto","296 Redwood City East Palo Alto","SamTrans"
"951","Caltrain",2014,"VTA Route 55 DE ANZA COLLEGE - GREAT AMERICA","55 DE ANZA COLLEGE - GREAT AMERICA","VTA"
"952","Caltrain",2014,"SamTrans Route 281 Stanford Shopping Center Palo Alto Caltrain East Palo Alto","281 Stanford Shopping Center Palo Alto Caltrain East Palo Alto","SamTrans"
"953","Caltrain",2014,"SamTrans Route 140 Pacific Manor San Bruno BART","140 Pacific Manor San Bruno BART","SamTrans"
"954","Caltrain",2014,"AC Transit Route 98 Coliseum BART Edgewater Dr.","98 Coliseum BART Edgewater Dr.","AC Transit"
"955","Caltrain",2014,"Caltrain- Shuttles Seaport Centre","Caltrain- Shuttles Seaport Centre","Caltrain"
"956","Caltrain",2014,"Stanford Marguerite 1050 Arastra Medical Center to 1050 Arastradero","Stanford Marguerite 1050 Arastra Medical Center to 1050 Arastradero","Stanford"
"957","Caltrain",2014,"VTA -Shuttles 827 YELLOW LINE-ACE S. SANTA CLARA","Shuttles 827 YELLOW LINE-ACE S. SANTA CLARA","VTA"
"958","Caltrain",2014,"Stanford Marguerite Bohannon Drive to the Stanford Barn","Stanford Marguerite Bohannon Drive to the Stanford Barn","Stanford"
"959","Caltrain",2014,"Muni Route 2 Clement","2 Clement","SF Muni"
"960","Caltrain",2014,"VTA Route 25 ALUM ROCK LRT - DE ANZA COLLEGE","25 ALUM ROCK LRT - DE ANZA COLLEGE","VTA"
"961","Caltrain",2014,"Muni Route 14 Mission","14 Mission","SF Muni"
"962","Caltrain",2014,"Caltrain- Shuttles RWC Midpoint","Caltrain- Shuttles RWC Midpoint","Caltrain"
"963","Caltrain",2014,"Sam Trans Route 256","256","SamTrans"
"964","Caltrain",2014,"Golden Gate Transit Route 44 Marinwood - San Rafael Transit Center - San Francisco","44 Marinwood - San Rafael Transit Center - San Francisco","Golden Gate Transit"
"965","Caltrain",2014,"BART - Shuttles Seton Medical Center and Daly City Civic Center","BART - Shuttles Seton Medical Center and Daly City Civic Center","BART"
"966","Caltrain",2014,"Caltrain- Shuttles Mariners Island/PCA Employer","Caltrain- Shuttles Mariners Island/PCA Employer","Caltrain"
"967","Caltrain",2014,"Caltrain- Shuttles Shoreline","Caltrain- Shuttles Shoreline","Caltrain"
"968","Caltrain",2014,"Caltrain- Shuttles Willow Road","Caltrain- Shuttles Willow Road","Caltrain"
"969","Caltrain",2014,"SamTrans Route 251 Bridgepoint Hillsdale Shopping Center","251 Bridgepoint Hillsdale Shopping Center","SamTrans"
"970","Caltrain",2014,"VTA Route 970 HIGHWAY 17 EXPRESS/AMTRAK","970 HIGHWAY 17 EXPRESS/AMTRAK","VTA"
"971","Caltrain",2014,"Muni Route 3 Jackson","3 Jackson","SF Muni"
"972","Caltrain",2014,"Golden Gate Transit Route 10 Strawberry - San Francisco","10 Strawberry - San Francisco","Golden Gate Transit"
"973","Caltrain",2014,"VTA Route 181 SAN JOSE DIRIDON - FREMONT BART","181 SAN JOSE DIRIDON - FREMONT BART","VTA"
"974","Caltrain",2014,"Muni Route 48 Quintara-24th Street","48 Quintara 24th Street","SF Muni"
"975","Caltrain",2014,"Caltrain- Shuttles Lincoln Centre","Caltrain- Shuttles Lincoln Centre","Caltrain"
"976","Caltrain",2014,"SamTrans Route 294 Linda Mar Park Hillsdale Shopping Center","294 Linda Mar Park Hillsdale Shopping Center","SamTrans"
"977","Caltrain",2014,"BART RICH/FREMONT Richmond To Fremont","BART RICH/FREMONT Richmond To Fremont","BART"
"978","Caltrain",2014,"Caltrain- Shuttles Embarcadero and Crosstown","Caltrain- Shuttles Embarcadero and Crosstown","Caltrain"
"979","Caltrain",2014,"AC Transit Route 18 University Village Albany to Montclair","18 University Village Albany to Montclair","AC Transit"
"980","Caltrain",2014,"VTA Route 26 EASTRIDGE - SUNNYVALE/LOCKHEED","26 EASTRIDGE - SUNNYVALE/LOCKHEED","VTA"
"981","Caltrain",2014,"Muni Route 1 California","1 California","SF Muni"
"982","Caltrain",2014,"Stanford Marguerite MedCtr LOOP - Medical Center Loop Shuttle","Stanford Marguerite MedCtr LOOP - Medical Center Loop Shuttle","Stanford"
"983","Caltrain",2014,"VTA Route 48 LOS GATOS - WINCHESTER LRT","48 LOS GATOS - WINCHESTER LRT","VTA"
"984","Caltrain",2014,"AC Transit Route 26 Emery Bay Public Market to Lakeshore Ave.","26 Emery Bay Public Market to Lakeshore Ave.","AC Transit"
"985","Caltrain",2014,"AirTrain (SF Airport)","AirTrain (SF Airport)","AirTrain"
"986","Caltrain",2014,"Stanford Marguerite Research Pk Research Park Shuttle","Stanford Marguerite Research Pk Research Park Shuttle","Stanford"
"987","Caltrain",2014,"VTA Route 51 VALLCO - MOFFETT FLD/AMES CTR","51 VALLCO - MOFFETT FLD/AMES CTR","VTA"
"988","Caltrain",2014,"VTA Route 31 EASTRIDGE-EVERGREEN COLL","31 EASTRIDGE-EVERGREEN COLL","VTA"
"989","Caltrain",2014,"Muni Route 82X Levi Plaza Express","82X Levi Plaza Express","SF Muni"
"990","Caltrain",2014,"Sam Trans 294 Linda Mar Park Hillsdale Shopping Center","294 Linda Mar Park Hillsdale Shopping Center","SamTrans"
"991","Caltrain",2014,"Stanford Marguerite TECH Palo Alto TECH Center-Stanford Medical Center","Stanford Marguerite TECH Palo Alto TECH Center-Stanford Medical Center","Stanford"
"992","Caltrain",2014,"BART BAY PT/SFIA Pittsburg/Bay Point to San Francisco International Airport","BART BAY PT/SFIA Pittsburg/Bay Point to San Francisco International Airport","BART"
"993","Caltrain",2014,"AC Transit Route 72 Hilltop Mall to Oakland Amtrak","72 Hilltop Mall to Oakland Amtrak","AC Transit"
"994","Caltrain",2014,"Stanford Marguerite Shopping Exp Med Center, El Camino, and San Antonio Rd","Stanford Marguerite Shopping Exp Med Center, El Camino, and San Antonio Rd","Stanford"
"995","Caltrain",2014,"AC Transit Route 51B Rockridge BART to Berkeley Amtrak","51B Rockridge BART to Berkeley Amtrak","AC Transit"
"996","Caltrain",2014,"SamTrans Route 397 OWL SERVICE San Francisco to Palo Alto","397 OWL SERVICE San Francisco to Palo Alto","SamTrans"
"997","Caltrain",2014,"Caltrain- Shuttles Bowers - Walsh","Caltrain- Shuttles Bowers - Walsh","Caltrain"
"998","Caltrain",2014,"BART - Shuttles San Francisco State SFSU campus","BART - Shuttles San Francisco State SFSU campus","BART"
"999","Caltrain",2014,"Caltrain- Shuttles Airport Flyer Santa Clara","Caltrain- Shuttles Airport Flyer Santa Clara","Caltrain"
"1000","Caltrain",2014,"BART DALY/FREMONT Daly City To Fremont","BART DALY/FREMONT Daly City To Fremont","BART"
"1001","Caltrain",2014,"Sam Trans Route 141 Downtown San Bruno San Bruno BART","141 Downtown San Bruno San Bruno BART","SamTrans"
"1002","Caltrain",2014,"SamTrans Route 280 Stanford Shopping Center Palo Alto Caltrain East Palo Alto","280 Stanford Shopping Center Palo Alto Caltrain East Palo Alto","SamTrans"
"1003","Caltrain",2014,"VTA Route 37 CAPITOL LRT - WEST VALLEY COLLEGE","37 CAPITOL LRT - WEST VALLEY COLLEGE","VTA"
"1004","Caltrain",2014,"Muni Route 8AX Bayshore A Express","8AX Bayshore A Express","SF Muni"
"1005","Caltrain",2014,"Muni Route 9 San Bruno","9 San Bruno","SF Muni"
"1006","Caltrain",2014,"VTA Route 62 GOOD SAM HOSP - SIERA & PIEDMONT","62 GOOD SAM HOSP - SIERA & PIEDMONT","VTA"
"1007","Caltrain",2014,"VTA 201 Downtown Area Shuttle (DASH)","201 Downtown Area Shuttle (DASH)","VTA"
