ID,DATE,WEEKDAY_OR_WEEKEND,ROUTE_SURVEYED_CODE,ROUTE_SURVEYED,DIRECTION,ORIGIN_PLACE_TYPE_CODE,ORIGIN_PLACE_TYPE,ORIGIN_NAME,ACCESS_MODE_CODE,ACCESS_MODE,DESTINATION_PLACE_TYPE_CODE,DESTINATION_PLACE_TYPE,EGRESS_MODE_CODE,EGRESS_MODE,LAST_LEFT_HOME_CODE,LAST_LEFT_HOME,RETURN_HOME_CODE,RETURN_HOME,PAY_MODE_CODE,PAY_MODE,FARE_TYPE_CODE,FARE_TYPE,EMPLOYMENT_STATUS_CODE,EMPLOYMENT_STATUS,WORK_BEFORE_TRIP_CODE,WORK_BEFORE_TRIP,WORK_AFTER_TRIP_CODE,WORK_AFTER_TRIP,STUDENT_STATUS_CODE,STUDENT_STATUS,BEEN_2SCHOOL_TODAY_CODE,BEEN_2SCHOOL_TODAY,WILL_GO2SCHOOL_TODAY_CODE,WILL_GO2SCHOOL_TODAY,PPL_IN_HH_CODE,PPL_IN_HH,EMPLYD_IN_HH_CODE,EMPLYD_IN_HH,VEH_IN_HH_CODE,VEH_IN_HH,HAVE_DRIVERS_LIC_CODE,HAVE_DRIVERS_LIC,YEAR_BORN,HISP_LATINO_SPANISH_CODE,HISP_LATINO_SPANISH,RACE_AMERICANINDIAN_ALASKANNATIVE,RACE_ASIAN,RACE_BLACK_AFRICANAM,RACE_NATHAWAIIAN_PACISLAND,RACE_WHITE,RACE_OR_ETHNICITY_OTHER,LANG_OTHER_THAN_ENG_CODE,LANG_OTHER_THAN_ENG,OTHER_LANG_CODE,OTHER_LANG,ENGLISH_FLUENCY_CODE,ENGLISH_FLUENCY,HH_INCOME_CODE,HH_INCOME,GENDER_CODE,GENDER,TIME_BOARDED_CODE,TIME_BOARDED,TIME_PERIOD_CODE,TIME_PERIOD,UNLINKED_WGHT_FCTR_NAME,UNLINKED_WGHT_FCTR,TOTAL_TRANSFERS,LINKED_TRIP_FACTOR,,
1356,05/18/14,Weekend,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,99,Will not go home today,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A3,3,3,3,3,3,N,No,1983,N,No,No,No,No,No,Yes,,N,No,,,,,10,"$150,000 or more",1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,11S_MID,6.5,2,0.333333333,,
1358,05/18/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,6,Shopping,SAFEWAY,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,9,12 - 1 p.m.,3,20 - Ride Pass,2,Senior / Disabled,Y,Yes,N,No,N,No,N,No,N,No,N,No,A2,2,1,1,0,None,N,No,1942,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,2,Well,1,"Less than $10,000",1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,10N_MID,5.65,0,1,,
1359,05/18/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,14,5 - 6 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,N,No,A4,4,1,1,2,2,Y,Yes,1992,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",2,Female,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,10N_MID,5.65,0,1,,
1360,05/18/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),4,College/university (student only),7,Get picked up by someone,9,12 - 1 p.m.,14,5 - 6 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,Y,Yes,N,No,Y,Yes,A6,6,3,3,4plus,4 or more,N,No,1993,Y,Yes,No,No,No,No,No,Latino,Y,Yes,143,Spanish,1,Very well,5,"$40,000 - $49,999",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,10S_MID,3.9,0,1,,
1361,05/18/14,Weekend,11N,11 N Vallejo/Redwood PNR [Northbound],N,6,Shopping,SHOPPING,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,11,2 - 3 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,Y,Yes,N,No,N,No,A4,4,1,1,1,1,Y,Yes,1986,N,No,No,No,No,No,Yes,,N,No,,,,,5,"$40,000 - $49,999",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,11N_MID,4.125,2,0.333333333,,
1362,05/18/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,15,6 - 7 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,Y,Yes,N,No,N,No,A4,4,2,2,2,2,N,No,1996,Y,Yes,No,No,No,No,Yes,,Y,Yes,143,Spanish,1,Very well,1,"Less than $10,000",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,10S_MID,3.9,0,1,,
1363,05/18/14,Weekend,11N,11 N Vallejo/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,20,After 11 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A4,4,2,2,0,None,N,No,1994,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",2,Female,9,1 - 1:59 p.m.,MID,MIDDAY,11N_MID,4.125,1,0.5,,
1364,05/18/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,10,Social or recreational,RECREATIONAL BIKING,2,Bicycled,6,Shopping,2,Bicycle,7,10 - 11 a.m.,14,5 - 6 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A4,4,3,3,3,3,N,No,1972,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,2,Well,1,"Less than $10,000",1,Male,12,4 - 4:59 p.m.,PM1,PM PEAK,10S_PM1,6.5,0,1,,
1365,05/18/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,20,After 11 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A3,3,3,3,2,2,N,No,1985,Y,Yes,No,Yes,No,No,Yes,,Y,Yes,143,Spanish,1,Very well,10,"$150,000 or more",1,Male,9,1 - 1:59 p.m.,MID,MIDDAY,10S_MID,3.9,0,1,,
1366,05/18/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,10,Social or recreational,HOME,5,Drive alone,10,Social or recreational,7,Get picked up by someone,10,1 - 2 p.m.,16,7 - 8 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A1,1,1,1,1,1,Y,Yes,1990,N,No,No,No,No,No,Yes,,N,No,,,,,7,"$60,000-$74,999",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,10N_MID,5.65,1,0.5,,
1367,05/18/14,Weekend,11N,11 N Vallejo/Redwood PNR [Northbound],N,6,Shopping,WALMART SUPERCENTER,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,14,5 - 6 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,Y,Yes,N,No,N,No,A4,4,2,2,1,1,N,No,1986,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,11N_MID,4.125,0,1,,
1368,05/18/14,Weekend,11N,11 N Vallejo/Redwood PNR [Northbound],N,6,Shopping,WALMART SUPERCENTER,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,1,1,1,1,Y,Yes,1977,N,No,No,Yes,No,No,No,,N,No,,,,,3,"$25,000-$34,999",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,11N_MID,4.125,0,1,,
1369,05/18/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),11,2 - 3 p.m.,18,9 - 10 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A5,5,2,2,1,1,Y,Yes,1990,N,No,No,No,No,No,Yes,,N,No,,,,,88,I don't know,2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,10N_MID,5.65,0,1,,
1370,05/18/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,6,Shopping,TARGET,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,12,3 - 4 p.m.,1,Cash Fare,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A8,8,0,None,0,None,N,No,1939,N,No,No,No,Yes,No,No,,N,No,,,,,1,"Less than $10,000",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,10N_MID,5.65,0,1,,
1371,05/18/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,8,Dining / coffee,RESTAURANT,7,Was dropped off by someone,1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),9,12 - 1 p.m.,12,3 - 4 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,4plus,4 or more,Y,Yes,1981,Y,Yes,No,No,No,No,No,Hispanic,N,No,,,,,5,"$40,000 - $49,999",1,Male,11,3 - 3:59 p.m.,PM1,PM PEAK,10N_PM1,6,0,1,,
1372,05/18/14,Weekend,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,5,Drive alone,10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),12,3 - 4 p.m.,99,Will not go home today,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A3,3,3,3,4plus,4 or more,Y,Yes,1967,N,No,No,No,No,No,Yes,,N,No,,,,,88,I don't know,2,Female,11,3 - 3:59 p.m.,PM1,PM PEAK,11S_PM1,6.3,0,1,,
1377,05/18/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,2,Work,V. SATTUI WINERY,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,14,5 - 6 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,N,No,N,No,N,No,A2,2,2,2,0,None,N,No,1963,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,2,Well,5,"$40,000 - $49,999",1,Male,12,4 - 4:59 p.m.,PM1,PM PEAK,10S_PM1,6.5,0,1,,
1379,05/18/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,10,Social or recreational,FRIEND'S HOUSE,7,Was dropped off by someone,4,College/university (student only),1,Walk all the way (includes skateboard / non-motorized scooter),99,Have not yet been home today,14,5 - 6 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,Y,Yes,N,No,Y,Yes,A3,3,0,None,2,2,Y,Yes,1993,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,2,Well,1,"Less than $10,000",2,Female,12,4 - 4:59 p.m.,PM1,PM PEAK,10N_PM1,6,3,0.25,,
1381,05/18/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),13,4 - 5 p.m.,99,Will not go home today,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,N,No,A4,4,2,2,2,2,N,No,1999,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,1,"Less than $10,000",1,Male,13,5 - 5:59 p.m.,PM1,PM PEAK,10N_PM1,6,0,1,,
1383,05/18/14,Weekend,11N,11 N Vallejo/Redwood PNR [Northbound],N,10,Social or recreational,AT&T PARK,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,7,Get picked up by someone,4,7 - 8 a.m.,15,6 - 7 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,1,1,0,None,N,No,1967,N,No,No,No,No,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,13,5 - 5:59 p.m.,PM1,PM PEAK,11N_PM1,6,3,0.25,,
1384,05/18/14,Weekend,11N,11 N Vallejo/Redwood PNR [Northbound],N,2,Work,NAPA STATE HOSPITAL,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,15,6 - 7 p.m.,1,Cash Fare,1,Adult,Y,Yes,Y,Yes,N,No,Y,Yes,N,No,N,No,A3,3,3,3,0,None,Y,Yes,1992,N,No,Yes,No,No,No,No,,N,No,,,,,4,"$35,000-$39,999",2,Female,13,5 - 5:59 p.m.,PM1,PM PEAK,11N_PM1,6,0,1,,
1393,05/30/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,17,8 - 9 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A1,1,1,1,0,None,N,No,1966,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,4,"$35,000-$39,999",1,Male,3,7 - 7:59 a.m.,AM2,AM PEAK,10N_AM2,8.683229814,0,1,,
1394,05/30/14,Weekday,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,13,4 - 5 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A1,1,1,1,0,None,N,No,1976,Y,Yes,No,No,No,No,No,Latino,Y,Yes,143,Spanish,2,Well,2,"$10,000-$24,999",1,Male,3,7 - 7:59 a.m.,AM2,AM PEAK,10N_AM2,8.683229814,0,1,,
1395,05/30/14,Weekday,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,13,4 - 5 p.m.,1,Cash Fare,2,Senior / Disabled,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A1,1,1,1,1,1,Y,Yes,1947,N,No,No,No,No,No,Yes,,Y,Yes,111,French,1,Very well,5,"$40,000 - $49,999",2,Female,4,8 - 8:59 a.m.,AM2,AM PEAK,10S_AM2,5.394927536,1,0.5,,
1398,05/30/14,Weekday,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),11,Medical/dental,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,12,3 - 4 p.m.,3,20 - Ride Pass,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A5,5,1,1,2,2,Y,Yes,1980,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,2,"$10,000-$24,999",2,Female,4,8 - 8:59 a.m.,AM2,AM PEAK,10S_AM2,5.394927536,0,1,,
1399,05/30/14,Weekday,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),4,College/university (student only),1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,11,2 - 3 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,Y,Yes,N,No,Y,Yes,A4,4,3,3,2,2,Y,Yes,1993,Y,Yes,No,No,No,No,No,Chicano,Y,Yes,143,Spanish,1,Very well,88,I don't know,1,Male,4,8 - 8:59 a.m.,AM2,AM PEAK,10S_AM2,5.394927536,0,1,,
1402,05/30/14,Weekday,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),6,Shopping,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,11,2 - 3 p.m.,4,31 - Day Pass,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A2,2,0,None,1,1,Y,Yes,1974,N,No,No,No,No,No,Yes,,N,No,,,,,2,"$10,000-$24,999",1,Male,5,9 - 9:59 a.m.,AM2,AM PEAK,10S_AM2,5.394927536,0,1,,
1403,05/30/14,Weekday,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),4,College/university (student only),1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,9,12 - 1 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,Y,Yes,N,No,Y,Yes,A3,3,2,2,2,2,Y,Yes,1992,N,No,No,No,No,No,Yes,,Y,Yes,297,Norwegian,1,Very well,2,"$10,000-$24,999",2,Female,5,9 - 9:59 a.m.,AM2,AM PEAK,10S_AM2,5.394927536,0,1,,
1405,05/30/14,Weekday,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,14,5 - 6 p.m.,3,20 - Ride Pass,1,Adult,Y,Yes,N,No,Y,Yes,Y,Yes,N,No,N,No,A6,6,1,1,0,None,N,No,1989,N,No,No,No,No,No,Yes,,N,No,,,,,88,I don't know,1,Male,5,9 - 9:59 a.m.,AM2,AM PEAK,02LP_AM2,7.35326087,1,0.5,,
1410,05/30/14,Weekday,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,10,Social or recreational,FAMILY'S HOUSE,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),7,10 - 11 a.m.,8,11 a.m. - 12 p.m.,3,20 - Ride Pass,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A2,2,2,2,0,None,N,No,1985,N,No,No,No,No,No,Yes,,N,No,,,,,6,"$50,000-$59,999",1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,02LP_MID,8.755434783,0,1,,
1411,05/30/14,Weekday,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,3,Business appointment,THE SALVATION ARMY,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,9,12 - 1 p.m.,4,31 - Day Pass,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A1,1,1,1,0,None,N,No,1985,N,No,No,No,Yes,No,Yes,,N,No,,,,,4,"$35,000-$39,999",1,Male,7,11 a.m. - 11:59 a.m.,MID,MIDDAY,02LP_MID,8.755434783,1,0.5,,
1413,05/30/14,Weekday,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),5,School (K-12 student only),1,Walk all the way (includes skateboard / non-motorized scooter),8,11 a.m. - 12 p.m.,13,4 - 5 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,N,No,Y,Yes,A6,6,5,5,2,2,N,No,1996,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,1,Very well,5,"$40,000 - $49,999",2,Female,8,12 - 12:59 p.m.,MID,MIDDAY,02LP_MID,8.755434783,1,0.5,,
1414,05/30/14,Weekday,02LP,2 Outlets/Old Sonoma/Laurel [Loop],LP,6,Shopping,NATION'S GIANT HAMBURGERS,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),5,8 - 9 a.m.,9,12 - 1 p.m.,1,Cash Fare,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,N,No,1940,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,4,Not at all,1,"Less than $10,000",1,Male,8,12 - 12:59 p.m.,MID,MIDDAY,02LP_MID,8.755434783,0,1,,
1415,05/30/14,Weekday,05LP,5 Alta Heights [Loop],LP,15,"Escorting others (children, elderly)",SYNERGY,1,Walked all the way (includes skateboard / non-motorized scooter),8,Dining / coffee,1,Walk all the way (includes skateboard / non-motorized scooter),11,2 - 3 p.m.,15,6 - 7 p.m.,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A4,4,1,1,1,1,Y,Yes,1979,N,No,No,No,No,No,Yes,,N,No,,,,,7,"$60,000-$74,999",2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,05LP_MID,8.168478261,0,1,,
1416,05/30/14,Weekday,05LP,5 Alta Heights [Loop],LP,5,School (K-12 student only),NAPA HIGH SCHOOL CAMPUS,1,Walked all the way (includes skateboard / non-motorized scooter),1,Your Home,1,Walk all the way (includes skateboard / non-motorized scooter),3,6 - 7 a.m.,13,4 - 5 p.m.,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A7,7,3,3,3,3,N,No,1998,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,1,Very well,5,"$40,000 - $49,999",2,Female,11,3 - 3:59 p.m.,PM1,PM PEAK,05LP_PM1,8.434782609,1,0.5,,
1417,05/30/14,Weekday,05LP,5 Alta Heights [Loop],LP,5,School (K-12 student only),NAPA HIGH SCHOOL CAMPUS,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),6,9 - 10 a.m.,99,Will not go home today,1,Cash Fare,3,Student,N,No,N,No,N,No,Y,Yes,Y,Yes,N,No,A10PL,10+,3,3,4plus,4 or more,N,No,1996,Y,Yes,No,No,No,No,Yes,Hispanic,Y,Yes,143,Spanish,1,Very well,3,"$25,000-$34,999",1,Male,11,3 - 3:59 p.m.,PM1,PM PEAK,05LP_PM1,8.434782609,1,0.5,,
1430,05/18/14,Weekend,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,88,I don't know / I am not certain,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A1,1,1,1,0,None,Y,Yes,1976,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",1,Male,10,2 - 2:59 p.m.,MID,MIDDAY,11S_MID,6.5,0,1,,
1431,06/21/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),3,6 - 7 a.m.,15,6 - 7 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A4,4,2,2,0,None,N,No,1968,Y,Yes,No,No,No,No,No,Puerto Rican,Y,Yes,143,Spanish,3,Not well,2,"$10,000-$24,999",1,Male,2,6 - 6:59 a.m.,AM2,AM PEAK,10N_AM2,3.861111111,1,0.5,,
1433,05/18/14,Weekend,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),11,2 - 3 p.m.,13,4 - 5 p.m.,1,Cash Fare,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,Y,Yes,1941,N,No,No,No,No,No,Yes,,N,No,,,,,88,I don't know,1,Male,11,3 - 3:59 p.m.,PM1,PM PEAK,11S_PM1,6.3,0,1,,
1434,06/21/14,Weekend,10N,10 NVC/Calistoga [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,1,Walk all the way (includes skateboard / non-motorized scooter),3,6 - 7 a.m.,16,7 - 8 p.m.,3,20 - Ride Pass,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A4,4,2,2,2,2,N,No,1979,Y,Yes,No,No,No,No,No,Puerto Rican,Y,Yes,143,Spanish,2,Well,2,"$10,000-$24,999",2,Female,3,7 - 7:59 a.m.,AM2,AM PEAK,10N_AM2,3.861111111,1,0.5,,
1436,06/21/14,Weekend,10S,10 NVC/Calistoga [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),2,Work,7,Get picked up by someone,3,6 - 7 a.m.,14,5 - 6 p.m.,1,Cash Fare,1,Adult,Y,Yes,N,No,Y,Yes,N,No,N,No,N,No,A4,4,1,1,0,None,N,No,1965,Y,Yes,No,No,No,No,No,Mexican,Y,Yes,143,Spanish,2,Well,1,"Less than $10,000",1,Male,3,7 - 7:59 a.m.,AM2,AM PEAK,10S_AM2,3.222222222,1,0.5,,
1437,06/21/14,Weekend,04LP,4 Shetler/South Napa Marketplace [Loop],LP,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,7,Get picked up by someone,3,6 - 7 a.m.,88,I don't know / I am not certain,1,Cash Fare,1,Adult,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,N,No,1961,Y,Yes,No,No,No,No,No,Hispanic,Y,Yes,143,Spanish,4,Not at all,1,"Less than $10,000",1,Male,3,7 - 7:59 a.m.,AM2,AM PEAK,04LP_AM2,7,0,1,,
1438,05/18/14,Weekend,11S,11 N Vallejo/Redwood PNR [Southbound],S,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),11,Medical/dental,1,Walk all the way (includes skateboard / non-motorized scooter),10,1 - 2 p.m.,88,I don't know / I am not certain,1,Cash Fare,1,Adult,Y,Yes,N,No,N,No,N,No,N,No,N,No,A3,3,3,3,2,2,Y,Yes,1955,N,No,No,No,Yes,No,No,,N,No,,,,,88,I don't know,2,Female,10,2 - 2:59 p.m.,MID,MIDDAY,11S_MID,6.5,1,0.5,,
1439,06/21/14,Weekend,11N,11 N Vallejo/Redwood PNR [Northbound],N,1,Your Home,HOME,1,Walked all the way (includes skateboard / non-motorized scooter),10,Social or recreational,1,Walk all the way (includes skateboard / non-motorized scooter),4,7 - 8 a.m.,88,I don't know / I am not certain,1,Cash Fare,2,Senior / Disabled,N,No,N,No,N,No,N,No,N,No,N,No,A1,1,0,None,0,None,Y,Yes,1940,N,No,No,No,No,No,Yes,,N,No,,,,,1,"Less than $10,000",2,Female,3,7 - 7:59 a.m.,AM2,AM PEAK,11N_AM2,1.916666667,0,1,,
